raceNumber;time;contestant;score;child
228;1512819417.5047894;Stan_17_0.404375;2426.75141937;
228;1512819417.5047894;Stan_19_0.238425;2393.59159559;
228;1512819417.5047894;Stan_15_0.143108;2359.17831646;RIP
229;1512819425.9760504;Stan_14_0.007442;4729.20089892;Stan_15_0.173847
229;1512819425.9760504;Stan_17_0.021236;4698.62015839;
229;1512819425.9760504;Stan_19_0.135193;4696.89457813;
229;1512819425.9760504;Stan_23_0.252506;4695.44377946;
229;1512819425.9760504;Stan_16_0.000252;4627.5300429;
229;1512819425.9760504;Stan_16_0.002510;4610.70117194;
229;1512819425.9760504;Stan_15_0.127260;3320.21639495;
229;1512819425.9760504;Stan_20_0.000249;2745.38943837;
229;1512819425.9760504;Stan_13_0.671983;1640.16002595;
229;1512819425.9760504;Stan_12_0.141879;1563.40780511;RIP
230;1512819431.0123036;Stan_16_0.000252;1797.15423856;Stan_17_0.044478
230;1512819431.0123036;Stan_17_0.021236;1742.31656225;
230;1512819431.0123036;Stan_13_0.671983;1716.09720201;
230;1512819431.0123036;Stan_13_0.081461;1706.10449784;
230;1512819431.0123036;Stan_16_0.002510;1686.49333878;
230;1512819431.0123036;Stan_18_0.843878;1658.25350279;
230;1512819431.0123036;Stan_21_0.171830;1639.99009987;
230;1512819431.0123036;Stan_15_0.127260;1637.78194282;
230;1512819431.0123036;Stan_17_0.038021;1620.66409957;
230;1512819431.0123036;Stan_23_0.252506;1615.07627982;RIP
231;1512819435.3473337;Stan_21_0.040687;941.203985988;Stan_22_0.773420
231;1512819435.3473337;Stan_19_0.020537;916.593829683;
231;1512819435.3473337;Stan_18_0.843878;900.912379128;
231;1512819435.3473337;Stan_17_0.404375;898.97473054;
231;1512819435.3473337;Stan_20_0.000249;875.870158412;
231;1512819435.3473337;Stan_15_0.127260;851.965176649;
231;1512819435.3473337;Stan_16_0.000252;831.31803925;
231;1512819435.3473337;Stan_21_0.171830;825.099709919;
231;1512819435.3473337;Stan_18_0.486758;782.029748887;
231;1512819435.3473337;Stan_22_1.194546;168.761108436;RIP
232;1512819439.3492012;Stan_19_0.135193;380.980878781;Stan_20_0.262959
232;1512819439.3492012;Stan_16_0.002510;370.55886816;
232;1512819439.3492012;Stan_20_0.001827;368.248378012;
232;1512819439.3492012;Stan_17_0.404375;349.748770211;
232;1512819439.3492012;Stan_17_0.038021;338.650490145;
232;1512819439.3492012;Stan_15_0.173847;326.546722627;
232;1512819439.3492012;Stan_18_0.843878;326.068027153;
232;1512819439.3492012;Stan_13_0.081461;317.6609221;
232;1512819439.3492012;Stan_16_0.000252;312.814679397;
232;1512819439.3492012;Stan_22_0.353639;312.441289624;RIP
233;1512819443.716795;Stan_18_0.843878;967.108458631;Stan_19_0.025720
233;1512819443.716795;Stan_21_0.171830;887.576762172;
233;1512819443.716795;Stan_16_0.000252;881.697895112;
233;1512819443.716795;Stan_17_0.044478;866.51531119;
233;1512819443.716795;Stan_17_0.021236;861.393333146;
233;1512819443.716795;Stan_20_0.001827;840.508473481;
233;1512819443.716795;Stan_15_0.127260;838.197128959;
233;1512819443.716795;Stan_19_0.020537;823.974581748;
233;1512819443.716795;Stan_13_0.671983;808.248034662;
233;1512819443.716795;Stan_19_0.276624;770.76973254;RIP
234;1512819450.6639497;Stan_20_0.262959;4333.86583593;Stan_21_0.213155
234;1512819450.6639497;Stan_13_0.081461;3180.67664115;
234;1512819450.6639497;Stan_20_0.000249;2822.90137809;
234;1512819450.6639497;Stan_19_0.169322;2782.37380698;
234;1512819450.6639497;Stan_19_0.206381;2772.99950678;
234;1512819450.6639497;Stan_17_0.044478;2662.00747663;
234;1512819450.6639497;Stan_14_0.108912;2647.19624331;
234;1512819450.6639497;Stan_19_0.025720;2620.86359171;
234;1512819450.6639497;Stan_17_0.404375;2585.06462641;
234;1512819450.6639497;Stan_22_0.773420;47.2135935553;RIP
235;1512819457.608181;Stan_21_0.040687;3342.9817873;Stan_22_0.281329
235;1512819457.608181;Stan_20_0.000249;3328.75155386;
235;1512819457.608181;Stan_18_0.486758;3157.18621286;
235;1512819457.608181;Stan_20_0.001827;3149.93593515;
235;1512819457.608181;Stan_21_0.171830;3146.05115247;
235;1512819457.608181;Stan_17_0.038021;3113.56167611;
235;1512819457.608181;Stan_17_0.044478;3112.36955717;
235;1512819457.608181;Stan_14_0.108912;3101.6257187;
235;1512819457.608181;Stan_16_0.000252;3080.38129051;
235;1512819457.608181;Stan_15_0.127260;3053.24904187;RIP
236;1512819467.3569353;Stan_15_0.173847;5271.45221349;Stan_16_0.005665
236;1512819467.3569353;Stan_18_0.843878;5105.47537623;
236;1512819467.3569353;Stan_20_0.000249;5014.99564052;
236;1512819467.3569353;Stan_14_0.108912;3766.94768067;
236;1512819467.3569353;Stan_13_0.081461;3671.45718587;
236;1512819467.3569353;Stan_14_0.007442;3651.23183552;
236;1512819467.3569353;Stan_17_0.038021;3576.7002496;
236;1512819467.3569353;Stan_19_0.238425;3067.82608719;
236;1512819467.3569353;Stan_20_0.001827;3052.19593996;
236;1512819467.3569353;Stan_17_0.404375;2610.45717915;RIP
237;1512819474.435544;Stan_19_0.238425;3760.72501735;Stan_20_0.604293
237;1512819474.435544;Stan_19_0.169322;3699.35513197;
237;1512819474.435544;Stan_16_0.005665;3697.79143197;
237;1512819474.435544;Stan_19_0.025720;3640.0922055;
237;1512819474.435544;Stan_20_0.262959;3594.81867015;
237;1512819474.435544;Stan_15_0.173847;2622.48716323;
237;1512819474.435544;Stan_20_0.000249;2617.85813307;
237;1512819474.435544;Stan_20_0.001827;2458.25297122;
237;1512819474.435544;Stan_19_0.135193;2405.12193068;
237;1512819474.435544;Stan_16_0.000252;2364.55056213;RIP
238;1512819482.0961332;Stan_15_0.173847;4836.48551305;Stan_16_0.128485
238;1512819482.0961332;Stan_21_0.171830;3473.03818623;
238;1512819482.0961332;Stan_18_0.486758;3455.76214703;
238;1512819482.0961332;Stan_19_0.206381;3428.51316408;
238;1512819482.0961332;Stan_22_0.281329;3420.51442953;
238;1512819482.0961332;Stan_14_0.007442;3383.34813298;
238;1512819482.0961332;Stan_13_0.081461;3354.71138682;
238;1512819482.0961332;Stan_20_0.262959;2392.8953841;
238;1512819482.0961332;Stan_19_0.135193;2365.70947682;
238;1512819482.0961332;Stan_19_0.169322;2319.8626599;RIP
239;1512819490.5971758;Stan_21_0.171830;4779.48480368;Stan_22_0.064927
239;1512819490.5971758;Stan_16_0.128485;4763.29922224;
239;1512819490.5971758;Stan_19_0.020537;4727.17993774;
239;1512819490.5971758;Stan_18_0.843878;4725.83413899;
239;1512819490.5971758;Stan_13_0.081461;4722.00396379;
239;1512819490.5971758;Stan_14_0.007442;4718.40286546;
239;1512819490.5971758;Stan_14_0.108912;3426.05970517;
239;1512819490.5971758;Stan_20_0.262959;2644.00831406;
239;1512819490.5971758;Stan_21_0.213155;2613.12564879;
239;1512819490.5971758;Stan_20_0.000249;2597.53010054;RIP
240;1512819495.6096332;Stan_17_0.044478;1767.35192777;Stan_18_0.000027
240;1512819495.6096332;Stan_17_0.038021;1747.30389926;
240;1512819495.6096332;Stan_15_0.173847;1713.72155648;
240;1512819495.6096332;Stan_18_0.486758;1706.84731223;
240;1512819495.6096332;Stan_16_0.005665;1677.78422149;
240;1512819495.6096332;Stan_14_0.007442;1662.17879423;
240;1512819495.6096332;Stan_14_0.108912;1638.27751666;
240;1512819495.6096332;Stan_13_0.671983;1614.91980505;
240;1512819495.6096332;Stan_19_0.206381;1543.93134342;
240;1512819495.6096332;Stan_21_0.213155;1164.11499496;RIP
241;1512819499.9410331;Stan_19_0.238425;944.439681672;Stan_20_1.106379
241;1512819499.9410331;Stan_22_0.064927;898.621891969;
241;1512819499.9410331;Stan_14_0.007442;890.444485808;
241;1512819499.9410331;Stan_22_0.281329;865.386761319;
241;1512819499.9410331;Stan_19_0.206381;853.604514499;
241;1512819499.9410331;Stan_13_0.081461;812.724047078;
241;1512819499.9410331;Stan_18_0.486758;802.729274549;
241;1512819499.9410331;Stan_15_0.173847;800.486763898;
241;1512819499.9410331;Stan_18_0.000027;797.712572984;
241;1512819499.9410331;Stan_17_0.038021;748.982012853;RIP
242;1512819503.9493518;Stan_15_0.173847;377.358617169;Stan_16_0.239541
242;1512819503.9493518;Stan_22_0.064927;373.422741387;
242;1512819503.9493518;Stan_20_0.262959;371.839910677;
242;1512819503.9493518;Stan_19_0.238425;349.263042223;
242;1512819503.9493518;Stan_21_0.040687;335.150495689;
242;1512819503.9493518;Stan_13_0.671983;332.27006809;
242;1512819503.9493518;Stan_16_0.128485;311.548642114;
242;1512819503.9493518;Stan_19_0.206381;311.404037706;
242;1512819503.9493518;Stan_13_0.081461;310.128195956;
242;1512819503.9493518;Stan_16_0.002510;290.200678895;RIP
243;1512819508.1915698;Stan_20_0.604293;955.927541022;Stan_21_0.055435
243;1512819508.1915698;Stan_21_0.171830;931.646099318;
243;1512819508.1915698;Stan_19_0.135193;904.139744698;
243;1512819508.1915698;Stan_20_1.106379;897.74943916;
243;1512819508.1915698;Stan_21_0.040687;878.204979768;
243;1512819508.1915698;Stan_16_0.005665;854.006579027;
243;1512819508.1915698;Stan_16_0.128485;830.910541771;
243;1512819508.1915698;Stan_20_0.262959;826.330585971;
243;1512819508.1915698;Stan_16_0.239541;825.035991521;
243;1512819508.1915698;Stan_18_0.486758;807.747296585;RIP
244;1512819515.0845375;Stan_17_0.044478;4235.87544997;Stan_18_0.000054
244;1512819515.0845375;Stan_17_0.021236;3100.05869711;
244;1512819515.0845375;Stan_19_0.135193;2895.26748052;
244;1512819515.0845375;Stan_19_0.238425;2873.11063092;
244;1512819515.0845375;Stan_18_0.843878;2743.53086841;
244;1512819515.0845375;Stan_18_0.000027;2731.18693214;
244;1512819515.0845375;Stan_21_0.040687;2710.36216905;
244;1512819515.0845375;Stan_20_0.262959;2680.10204071;
244;1512819515.0845375;Stan_22_0.281329;2670.19614977;
244;1512819515.0845375;Stan_20_1.106379;1535.38355645;RIP
245;1512819523.412627;Stan_16_0.239541;5504.89983813;Stan_17_1.019163
245;1512819523.412627;Stan_20_0.001827;5274.41290136;
245;1512819523.412627;Stan_18_0.000027;4989.52047636;
245;1512819523.412627;Stan_19_0.206381;3255.31610681;
245;1512819523.412627;Stan_22_0.064927;3191.03208244;
245;1512819523.412627;Stan_21_0.055435;3153.66346205;
245;1512819523.412627;Stan_17_0.021236;3146.00550878;
245;1512819523.412627;Stan_17_0.044478;3129.32592024;
245;1512819523.412627;Stan_18_0.000054;3085.57502907;
245;1512819523.412627;Stan_20_0.262959;3074.99811549;RIP
246;1512819532.976423;Stan_22_0.281329;5280.62015437;Stan_23_0.265772
246;1512819532.976423;Stan_16_0.239541;5235.27566206;
246;1512819532.976423;Stan_19_0.135193;5219.52312189;
246;1512819532.976423;Stan_19_0.238425;5177.89687073;
246;1512819532.976423;Stan_18_0.000054;5148.86000937;
246;1512819532.976423;Stan_13_0.671983;4786.34051871;
246;1512819532.976423;Stan_19_0.206381;3784.47872589;
246;1512819532.976423;Stan_17_0.021236;3630.64883453;
246;1512819532.976423;Stan_14_0.007442;3133.03290839;
246;1512819532.976423;Stan_17_1.019163;63.535708364;RIP
247;1512819539.990276;Stan_19_0.238425;3919.55308263;Stan_20_0.614031
247;1512819539.990276;Stan_16_0.128485;3727.06044791;
247;1512819539.990276;Stan_15_0.173847;3704.77601554;
247;1512819539.990276;Stan_14_0.108912;3570.39977829;
247;1512819539.990276;Stan_21_0.040687;2741.9729637;
247;1512819539.990276;Stan_22_0.281329;2488.97984609;
247;1512819539.990276;Stan_23_0.265772;2483.42879589;
247;1512819539.990276;Stan_18_0.000027;2468.23053906;
247;1512819539.990276;Stan_20_0.604293;2420.14497575;
247;1512819539.990276;Stan_19_0.025720;2385.72087044;RIP
248;1512819547.8846743;Stan_19_0.206381;4682.47722812;Stan_20_0.031290
248;1512819547.8846743;Stan_15_0.173847;3498.26053115;
248;1512819547.8846743;Stan_16_0.005665;3494.29063552;
248;1512819547.8846743;Stan_19_0.238425;3460.67684334;
248;1512819547.8846743;Stan_20_0.604293;3371.03805366;
248;1512819547.8846743;Stan_23_0.265772;3358.98587124;
248;1512819547.8846743;Stan_21_0.055435;3267.08890891;
248;1512819547.8846743;Stan_18_0.843878;2488.3428415;
248;1512819547.8846743;Stan_20_0.001827;2462.26137456;
248;1512819547.8846743;Stan_20_0.614031;18.6025;RIP
249;1512819556.9358716;Stan_18_0.843878;4960.98216574;Stan_19_0.116652
249;1512819556.9358716;Stan_16_0.005665;4788.83828927;
249;1512819556.9358716;Stan_22_0.281329;4768.73493039;
249;1512819556.9358716;Stan_15_0.173847;4722.98520506;
249;1512819556.9358716;Stan_21_0.040687;4722.2849013;
249;1512819556.9358716;Stan_17_0.021236;4717.82759375;
249;1512819556.9358716;Stan_21_0.055435;4685.81311142;
249;1512819556.9358716;Stan_14_0.108912;4674.40274963;
249;1512819556.9358716;Stan_18_0.000027;2750.86304834;
249;1512819556.9358716;Stan_13_0.671983;1590.93579136;RIP
250;1512819561.9814324;Stan_19_0.206381;1776.58129696;Stan_20_0.209941
250;1512819561.9814324;Stan_19_0.135193;1759.96928691;
250;1512819561.9814324;Stan_20_0.001827;1750.21668134;
250;1512819561.9814324;Stan_21_0.055435;1709.82185873;
250;1512819561.9814324;Stan_16_0.128485;1704.64142582;
250;1512819561.9814324;Stan_21_0.040687;1702.21745453;
250;1512819561.9814324;Stan_15_0.173847;1643.85116599;
250;1512819561.9814324;Stan_16_0.005665;1637.44787119;
250;1512819561.9814324;Stan_21_0.171830;1611.88947669;
250;1512819561.9814324;Stan_20_0.031290;1599.78500215;RIP
251;1512819566.4686074;Stan_19_0.135193;958.955518127;Stan_20_0.038820
251;1512819566.4686074;Stan_22_0.281329;940.112793563;
251;1512819566.4686074;Stan_21_0.055435;920.125375807;
251;1512819566.4686074;Stan_19_0.020537;893.911564358;
251;1512819566.4686074;Stan_20_0.001827;865.233486641;
251;1512819566.4686074;Stan_16_0.239541;863.345384591;
251;1512819566.4686074;Stan_21_0.171830;830.933879672;
251;1512819566.4686074;Stan_17_0.044478;826.709298939;
251;1512819566.4686074;Stan_17_0.021236;804.343665443;
251;1512819566.4686074;Stan_18_0.000027;796.837718569;RIP
252;1512819570.5577629;Stan_20_0.604293;424.045380788;Stan_21_0.217029
252;1512819570.5577629;Stan_13_0.081461;372.460701611;
252;1512819570.5577629;Stan_20_0.209941;342.427690177;
252;1512819570.5577629;Stan_21_0.171830;340.46206839;
252;1512819570.5577629;Stan_16_0.005665;339.783512833;
252;1512819570.5577629;Stan_16_0.128485;329.566579508;
252;1512819570.5577629;Stan_19_0.116652;325.094247397;
252;1512819570.5577629;Stan_19_0.206381;315.288820867;
252;1512819570.5577629;Stan_16_0.239541;311.266975185;
252;1512819570.5577629;Stan_17_0.021236;310.973443173;RIP
253;1512819575.1618767;Stan_19_0.135193;938.212461997;Stan_20_0.000725
253;1512819575.1618767;Stan_19_0.020537;921.143746268;
253;1512819575.1618767;Stan_22_0.281329;897.712010841;
253;1512819575.1618767;Stan_14_0.108912;894.42578351;
253;1512819575.1618767;Stan_21_0.055435;894.38179539;
253;1512819575.1618767;Stan_20_0.038820;879.981639231;
253;1512819575.1618767;Stan_18_0.843878;868.2631286;
253;1512819575.1618767;Stan_16_0.239541;837.211883006;
253;1512819575.1618767;Stan_21_0.171830;831.653288977;
253;1512819575.1618767;Stan_15_0.173847;793.485249844;RIP
254;1512819581.6309578;Stan_19_0.238425;2927.55163596;Stan_20_0.043274
254;1512819581.6309578;Stan_16_0.005665;2754.2358183;
254;1512819581.6309578;Stan_21_0.055435;2735.20865931;
254;1512819581.6309578;Stan_19_0.116652;2723.96262487;
254;1512819581.6309578;Stan_21_0.040687;2722.48507236;
254;1512819581.6309578;Stan_19_0.135193;2709.26512689;
254;1512819581.6309578;Stan_13_0.081461;2672.49894665;
254;1512819581.6309578;Stan_17_0.044478;2622.44510357;
254;1512819581.6309578;Stan_20_0.604293;2617.79320527;
254;1512819581.6309578;Stan_21_0.217029;2590.05803138;RIP
255;1512819589.9288683;Stan_20_0.209941;5159.06648309;Stan_21_0.784888
255;1512819589.9288683;Stan_23_0.265772;3227.15241597;
255;1512819589.9288683;Stan_22_0.281329;3201.64756068;
255;1512819589.9288683;Stan_20_0.001827;3145.39175993;
255;1512819589.9288683;Stan_19_0.116652;3141.86266526;
255;1512819589.9288683;Stan_19_0.020537;3136.54572726;
255;1512819589.9288683;Stan_20_0.043274;3131.09155996;
255;1512819589.9288683;Stan_21_0.171830;3123.09599913;
255;1512819589.9288683;Stan_13_0.081461;3117.25299036;
255;1512819589.9288683;Stan_21_0.055435;3036.64931655;RIP
256;1512819599.6636715;Stan_16_0.239541;5499.86918257;Stan_17_0.295663
256;1512819599.6636715;Stan_21_0.040687;5341.43358255;
256;1512819599.6636715;Stan_19_0.135193;5297.43662408;
256;1512819599.6636715;Stan_16_0.005665;5256.70534039;
256;1512819599.6636715;Stan_20_0.604293;4581.70756798;
256;1512819599.6636715;Stan_23_0.265772;3693.18655404;
256;1512819599.6636715;Stan_13_0.081461;3535.94392227;
256;1512819599.6636715;Stan_20_0.038820;3176.59069789;
256;1512819599.6636715;Stan_17_0.044478;3097.01810329;
256;1512819599.6636715;Stan_22_0.281329;3087.89555245;RIP
257;1512819607.7798672;Stan_16_0.128485;5116.51144412;Stan_17_0.327393
257;1512819607.7798672;Stan_19_0.206381;4012.85615662;
257;1512819607.7798672;Stan_20_0.001827;2707.98442349;
257;1512819607.7798672;Stan_20_0.038820;2547.23405487;
257;1512819607.7798672;Stan_16_0.005665;2515.92047411;
257;1512819607.7798672;Stan_19_0.238425;2481.26916649;
257;1512819607.7798672;Stan_19_0.116652;2478.57699907;
257;1512819607.7798672;Stan_20_0.043274;2466.47422867;
257;1512819607.7798672;Stan_14_0.007442;2448.69452729;
257;1512819607.7798672;Stan_21_0.040687;2417.39803922;RIP
258;1512819615.3146873;Stan_20_0.043274;3652.90372662;Stan_21_0.174062
258;1512819615.3146873;Stan_22_0.064927;3584.4817902;
258;1512819615.3146873;Stan_21_0.784888;3515.46966451;
258;1512819615.3146873;Stan_16_0.005665;3495.68755592;
258;1512819615.3146873;Stan_19_0.206381;3442.61157336;
258;1512819615.3146873;Stan_20_0.038820;3407.13065293;
258;1512819615.3146873;Stan_19_0.116652;3362.53319914;
258;1512819615.3146873;Stan_18_0.000054;3259.47238335;
258;1512819615.3146873;Stan_20_0.000725;2444.90131784;
258;1512819615.3146873;Stan_18_0.843878;2413.64521769;RIP
259;1512819624.5014896;Stan_17_0.295663;4809.19379012;Stan_18_0.528679
259;1512819624.5014896;Stan_17_0.327393;4796.65187002;
259;1512819624.5014896;Stan_19_0.020537;4779.85666383;
259;1512819624.5014896;Stan_20_0.000725;4751.28937502;
259;1512819624.5014896;Stan_21_0.171830;4728.43724153;
259;1512819624.5014896;Stan_19_0.116652;4720.68797254;
259;1512819624.5014896;Stan_16_0.005665;4629.8090963;
259;1512819624.5014896;Stan_21_0.784888;4364.03952032;
259;1512819624.5014896;Stan_17_0.044478;3804.00962822;
259;1512819624.5014896;Stan_19_0.206381;3723.43923435;RIP
260;1512819629.5746672;Stan_14_0.007442;1762.75219401;Stan_15_0.070350
260;1512819629.5746672;Stan_18_0.528679;1724.6899573;
260;1512819629.5746672;Stan_19_0.116652;1710.09897549;
260;1512819629.5746672;Stan_20_0.604293;1705.51994487;
260;1512819629.5746672;Stan_22_0.064927;1694.12384163;
260;1512819629.5746672;Stan_20_0.038820;1672.65648104;
260;1512819629.5746672;Stan_20_0.001827;1667.47045345;
260;1512819629.5746672;Stan_13_0.081461;1640.47843957;
260;1512819629.5746672;Stan_16_0.005665;1616.41509812;
260;1512819629.5746672;Stan_19_0.020537;988.618709037;RIP
261;1512819634.0139995;Stan_19_0.135193;958.955954694;Stan_20_0.769748
261;1512819634.0139995;Stan_15_0.070350;932.40962194;
261;1512819634.0139995;Stan_21_0.171830;931.702130137;
261;1512819634.0139995;Stan_14_0.007442;886.023156612;
261;1512819634.0139995;Stan_20_0.043274;883.627619074;
261;1512819634.0139995;Stan_20_0.000725;863.919622584;
261;1512819634.0139995;Stan_21_0.174062;854.732163133;
261;1512819634.0139995;Stan_17_0.044478;839.643006596;
261;1512819634.0139995;Stan_16_0.128485;819.21694456;
261;1512819634.0139995;Stan_22_0.064927;804.949647326;RIP
262;1512819638.2518373;Stan_17_0.295663;983.492392714;Stan_18_1.098561
262;1512819638.2518373;Stan_20_0.000725;428.824518871;
262;1512819638.2518373;Stan_15_0.070350;425.091930053;
262;1512819638.2518373;Stan_19_0.238425;387.818020624;
262;1512819638.2518373;Stan_18_0.528679;386.679734399;
262;1512819638.2518373;Stan_19_0.116652;364.396742557;
262;1512819638.2518373;Stan_20_0.001827;324.259035152;
262;1512819638.2518373;Stan_14_0.108912;319.987647076;
262;1512819638.2518373;Stan_21_0.784888;309.519719493;
262;1512819638.2518373;Stan_20_0.769748;18.3547;RIP
263;1512819642.6240466;Stan_20_0.604293;955.902322341;Stan_21_0.153904
263;1512819642.6240466;Stan_19_0.116652;919.305033856;
263;1512819642.6240466;Stan_17_0.295663;902.29414557;
263;1512819642.6240466;Stan_20_0.001827;862.394469551;
263;1512819642.6240466;Stan_17_0.327393;855.901115161;
263;1512819642.6240466;Stan_23_0.265772;841.319814119;
263;1512819642.6240466;Stan_21_0.784888;838.495660663;
263;1512819642.6240466;Stan_20_0.038820;824.340527643;
263;1512819642.6240466;Stan_18_0.000054;816.374485683;
263;1512819642.6240466;Stan_18_1.098561;71.0576;RIP
264;1512819650.4772902;Stan_17_0.295663;4583.44443647;Stan_18_0.026938
264;1512819650.4772902;Stan_16_0.239541;4452.96391131;
264;1512819650.4772902;Stan_21_0.784888;4224.6801443;
264;1512819650.4772902;Stan_17_0.044478;2728.49031187;
264;1512819650.4772902;Stan_18_0.000054;2724.04942853;
264;1512819650.4772902;Stan_18_0.528679;2706.6393216;
264;1512819650.4772902;Stan_19_0.238425;2699.78444844;
264;1512819650.4772902;Stan_20_0.000725;2696.4997179;
264;1512819650.4772902;Stan_20_0.043274;2693.20561039;
264;1512819650.4772902;Stan_23_0.265772;2688.14750619;RIP
265;1512819659.1323633;Stan_18_0.528679;5233.18185161;Stan_19_0.000026
265;1512819659.1323633;Stan_17_0.327393;5201.74556308;
265;1512819659.1323633;Stan_20_0.038820;3495.73915691;
265;1512819659.1323633;Stan_21_0.784888;3243.38422283;
265;1512819659.1323633;Stan_16_0.239541;3241.65528989;
265;1512819659.1323633;Stan_16_0.128485;3217.36048515;
265;1512819659.1323633;Stan_15_0.070350;3102.09028556;
265;1512819659.1323633;Stan_18_0.000054;3058.08190339;
265;1512819659.1323633;Stan_14_0.007442;3049.99865732;
265;1512819659.1323633;Stan_20_0.604293;3042.43378991;RIP
266;1512819668.7120097;Stan_19_0.000026;5639.47254744;Stan_20_0.052133
266;1512819668.7120097;Stan_18_0.528679;5543.52980748;
266;1512819668.7120097;Stan_17_0.327393;5305.08507272;
266;1512819668.7120097;Stan_17_0.295663;5276.47555145;
266;1512819668.7120097;Stan_21_0.153904;5170.46715528;
266;1512819668.7120097;Stan_18_0.000054;5031.63343904;
266;1512819668.7120097;Stan_20_0.209941;3821.55646286;
266;1512819668.7120097;Stan_13_0.081461;3591.91560139;
266;1512819668.7120097;Stan_20_0.000725;3506.60238063;
266;1512819668.7120097;Stan_19_0.238425;2955.76695707;RIP
267;1512819676.5307193;Stan_19_0.000026;5106.3214254;Stan_20_0.726594
267;1512819676.5307193;Stan_17_0.295663;5056.39241139;
267;1512819676.5307193;Stan_20_0.052133;5007.74105825;
267;1512819676.5307193;Stan_21_0.171830;2594.49230063;
267;1512819676.5307193;Stan_21_0.784888;2501.59115507;
267;1512819676.5307193;Stan_16_0.005665;2481.22841983;
267;1512819676.5307193;Stan_20_0.043274;2459.99116211;
267;1512819676.5307193;Stan_18_0.026938;2452.83207085;
267;1512819676.5307193;Stan_14_0.108912;2450.40768867;
267;1512819676.5307193;Stan_15_0.070350;2358.79723837;RIP
268;1512819684.881532;Stan_20_0.726594;5611.06079876;Stan_21_0.300029
268;1512819684.881532;Stan_17_0.295663;5584.9176399;
268;1512819684.881532;Stan_21_0.153904;3475.07634629;
268;1512819684.881532;Stan_19_0.000026;3446.77309018;
268;1512819684.881532;Stan_14_0.007442;3371.39550445;
268;1512819684.881532;Stan_18_0.000054;3339.52930965;
268;1512819684.881532;Stan_21_0.784888;3289.26621013;
268;1512819684.881532;Stan_19_0.135193;2513.5031473;
268;1512819684.881532;Stan_19_0.116652;2502.20336934;
268;1512819684.881532;Stan_21_0.174062;739.133135182;RIP
269;1512819694.0625749;Stan_20_0.726594;5102.66181442;Stan_21_1.198224
269;1512819694.0625749;Stan_19_0.000026;5044.64366763;
269;1512819694.0625749;Stan_20_0.052133;4805.47133143;
269;1512819694.0625749;Stan_17_0.295663;4781.41898803;
269;1512819694.0625749;Stan_21_0.300029;4763.10167365;
269;1512819694.0625749;Stan_19_0.116652;4736.03730847;
269;1512819694.0625749;Stan_20_0.038820;4724.2949744;
269;1512819694.0625749;Stan_21_0.784888;4669.89923367;
269;1512819694.0625749;Stan_18_0.026938;4377.55056513;
269;1512819694.0625749;Stan_14_0.007442;3603.66222767;RIP
270;1512819699.0431898;Stan_21_0.171830;1796.01701454;Stan_22_0.052493
270;1512819699.0431898;Stan_17_0.044478;1715.13388614;
270;1512819699.0431898;Stan_20_0.052133;1703.54076823;
270;1512819699.0431898;Stan_19_0.000026;1668.50862815;
270;1512819699.0431898;Stan_19_0.135193;1654.05386388;
270;1512819699.0431898;Stan_21_0.153904;1648.39662207;
270;1512819699.0431898;Stan_17_0.327393;1641.2448835;
270;1512819699.0431898;Stan_16_0.239541;1605.96881184;
270;1512819699.0431898;Stan_13_0.081461;1601.43014017;
270;1512819699.0431898;Stan_21_1.198224;19.5186;RIP
271;1512819703.3997624;Stan_20_0.052133;931.412184932;Stan_21_0.397734
271;1512819703.3997624;Stan_21_0.153904;922.471242404;
271;1512819703.3997624;Stan_20_0.001827;901.967752015;
271;1512819703.3997624;Stan_19_0.116652;898.436783736;
271;1512819703.3997624;Stan_20_0.038820;882.565314877;
271;1512819703.3997624;Stan_16_0.239541;868.732711468;
271;1512819703.3997624;Stan_18_0.000054;848.800829288;
271;1512819703.3997624;Stan_17_0.295663;835.580611848;
271;1512819703.3997624;Stan_18_0.026938;821.945064214;
271;1512819703.3997624;Stan_13_0.081461;805.843331954;RIP
272;1512819708.082694;Stan_21_0.397734;1223.45924668;Stan_22_0.006041
272;1512819708.082694;Stan_16_0.239541;823.544499361;
272;1512819708.082694;Stan_21_0.300029;405.006133017;
272;1512819708.082694;Stan_16_0.128485;393.803968924;
272;1512819708.082694;Stan_18_0.528679;367.023944293;
272;1512819708.082694;Stan_17_0.295663;359.880186483;
272;1512819708.082694;Stan_20_0.043274;340.767117429;
272;1512819708.082694;Stan_19_0.116652;339.962512287;
272;1512819708.082694;Stan_20_0.038820;330.087594852;
272;1512819708.082694;Stan_21_0.153904;309.440219031;RIP
273;1512819712.6039665;Stan_21_0.300029;928.479805104;Stan_22_0.000026
273;1512819712.6039665;Stan_19_0.000026;923.520175203;
273;1512819712.6039665;Stan_20_0.726594;912.250438655;
273;1512819712.6039665;Stan_20_0.209941;890.673669025;
273;1512819712.6039665;Stan_20_0.043274;882.304009443;
273;1512819712.6039665;Stan_17_0.327393;855.113819321;
273;1512819712.6039665;Stan_18_0.026938;846.387526308;
273;1512819712.6039665;Stan_20_0.000725;837.618205304;
273;1512819712.6039665;Stan_21_0.784888;833.875825962;
273;1512819712.6039665;Stan_17_0.295663;823.984437486;RIP
274;1512819721.3105235;Stan_20_0.726594;5883.23983221;Stan_21_0.683614
